%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
20.0, -470.4794144257903, -566.7350895353593, -352.5136200734414, -353.82445500791073, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064475901E9, 0.0, 2025-02-21 12:04:24.475
20.0, -472.65229630004615, -561.5553280967288, -360.24399328185245, -352.5341895231977, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064475927E9, 0.0, 2025-02-21 12:04:24.475
21.0, -473.1048241946846, -561.3346739993431, -358.2693261052482, -350.0621156524867, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064475948E9, 0.0, 2025-02-21 12:04:24.475
21.0, -472.80563219822943, -566.9781830324791, -352.5996377724223, -352.89695981889963, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064475959E9, 0.0, 2025-02-21 12:04:24.475
22.0, -467.16212316509336, -562.0901337903924, -354.09185785474256, -358.37591325398535, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064504144E9, 0.0, 2025-02-21 12:04:24.504
22.0, -478.527679130435, -564.1358590661548, -354.7351206471212, -355.85896058380604, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064504166E9, 0.0, 2025-02-21 12:04:24.504
23.0, -472.6373367002234, -560.3548202109523, -355.32228494016454, -361.2481564199552, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064504238E9, 0.0, 2025-02-21 12:04:24.504
23.0, -477.02423934824765, -564.277975264471, -354.28633265243843, -345.6378140049055, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064504249E9, 0.0, 2025-02-21 12:04:24.504
24.0, -474.84013777412474, -561.2411765004508, -362.43183475593105, -347.92663277778774, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064504266E9, 0.0, 2025-02-21 12:04:24.504
24.0, -477.50294654257596, -566.4396374388598, -358.57599790161476, -365.77343536634, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064504276E9, 0.0, 2025-02-21 12:04:24.504
25.0, -475.28518586885184, -560.8260476053692, -348.7325812182389, -355.6794453859329, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106453233E9, 0.0, 2025-02-21 12:04:24.532
25.0, -470.2138815289363, -563.0288486792706, -355.6738355359994, -351.9058863306418, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064532364E9, 0.0, 2025-02-21 12:04:24.532
26.0, -479.1859015226364, -572.1691641709767, -356.87434342177585, -360.71335072629154, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064533279E9, 0.0, 2025-02-21 12:04:24.533
26.0, -475.09071107115597, -568.1712111183442, -355.02683284366503, -371.1476716026664, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064533295E9, 0.0, 2025-02-21 12:04:24.533
27.0, -477.9255552375689, -560.515635909047, -351.7506804824807, -360.5787143278867, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064533317E9, 0.0, 2025-02-21 12:04:24.533
27.0, -473.17588229384273, -562.3332272875123, -355.68131533591077, -346.99539768882096, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064533328E9, 0.0, 2025-02-21 12:04:24.533
28.0, -468.01108045503497, -556.4204454575665, -355.39334303932264, -364.6888643791899, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106456245E9, 0.0, 2025-02-21 12:04:24.562
28.0, -474.57834477722645, -558.271695935633, -360.0382987842895, -361.55482821632177, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064562478E9, 0.0, 2025-02-21 12:04:24.562
29.0, -475.6404763646424, -558.1856782366522, -346.91124993981794, -355.4363518888131, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064563597E9, 0.0, 2025-02-21 12:04:24.563
29.0, -476.1790219582617, -561.0317421029322, -357.87289670994505, -339.4183603785932, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106456361E9, 0.0, 2025-02-21 12:04:24.563
30.0, -477.4393682433292, -565.3625462516211, -355.6626158361323, -346.2287181979045, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064563665E9, 0.0, 2025-02-21 12:04:24.563
30.0, -472.895389797166, -554.4756974806078, -354.31251195212826, -346.9355592895299, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064563678E9, 0.0, 2025-02-21 12:04:24.563
31.0, -480.3789296085015, -563.0064092795365, -370.36790246190503, -361.3192145191133, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064593091E9, 0.0, 2025-02-21 12:04:24.593
31.0, -475.02339287195355, -564.6332657602616, -361.0144126727246, -355.4326119888574, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064593125E9, 0.0, 2025-02-21 12:04:24.593
32.0, -479.39907582011074, -565.773935246747, -354.9931737440638, -354.77812949661165, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106459332E9, 0.0, 2025-02-21 12:04:24.593
32.0, -480.034858812578, -568.5377213140018, -362.42435495601967, -366.0950667625293, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064593338E9, 0.0, 2025-02-21 12:04:24.593
33.0, -475.90600926149637, -565.616859448608, -362.28223875770345, -349.73300445638597, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064593359E9, 0.0, 2025-02-21 12:04:24.593
33.0, -478.6772751286626, -559.9957898152061, -351.99003407964483, -349.5460094586015, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106459337E9, 0.0, 2025-02-21 12:04:24.593
34.0, -473.3815767914057, -561.5777674964629, -354.32373165199533, -335.74203872215, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064622263E9, 0.0, 2025-02-21 12:04:24.622
34.0, -472.0352128073573, -558.8065016292967, -356.5153130260296, -354.74821029696614, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064622289E9, 0.0, 2025-02-21 12:04:24.622
35.0, -477.4917268427089, -563.675851371605, -355.5130198379047, -347.95655197743326, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064623601E9, 0.0, 2025-02-21 12:04:24.623
35.0, -474.88127667363733, -557.3479406465776, -356.1899417298846, -349.07852196414024, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064623662E9, 0.0, 2025-02-21 12:04:24.623
36.0, -467.12472416553646, -554.3298413823359, -350.1500033014454, -343.70054582785815, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064623683E9, 0.0, 2025-02-21 12:04:24.623
36.0, -469.3275252394378, -556.0352357621305, -351.13359698979184, -342.1185681466013, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064623694E9, 0.0, 2025-02-21 12:04:24.623
37.0, -468.7740200459957, -551.72313111322, -353.05964546697214, -350.89611334260553, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064652277E9, 0.0, 2025-02-21 12:04:24.652
37.0, -466.98634786717594, -556.7383369538002, -359.0322656962089, -358.9069790476933, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064652306E9, 0.0, 2025-02-21 12:04:24.652
38.0, -471.556505613029, -561.4954896974377, -351.0400994908996, -354.4564981004223, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064653287E9, 0.0, 2025-02-21 12:04:24.653
38.0, -471.7397607108578, -561.2112573008053, -348.75502061797306, -355.1408997923136, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064653301E9, 0.0, 2025-02-21 12:04:24.653
39.0, -471.98659410793334, -559.1131734256633, -346.9972676387988, -357.74387016147375, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064653321E9, 0.0, 2025-02-21 12:04:24.653
39.0, -473.68076878786087, -562.8081945818849, -364.98244652571157, -365.6836777674034, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064653331E9, 0.0, 2025-02-21 12:04:24.653
40.0, -463.20156911201775, -548.177705955226, -354.75382014689967, -351.10928764007986, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064682405E9, 0.0, 2025-02-21 12:04:24.682
40.0, -465.116397889331, -554.2251241835766, -359.17064199456945, -369.19918372575194, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064682435E9, 0.0, 2025-02-21 12:04:24.682
41.0, -463.3773444099352, -548.3908802527003, -348.7737201177515, -352.0554823288694, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064683587E9, 0.0, 2025-02-21 12:04:24.683
41.0, -464.4394759973511, -547.9196528582834, -350.8493645931594, -349.41137306019664, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064683602E9, 0.0, 2025-02-21 12:04:24.683
42.0, -467.23318126425147, -547.4446855639108, -345.2208151598461, -346.415713195689, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064685254E9, 0.0, 2025-02-21 12:04:24.685
42.0, -463.1753898123279, -549.9952973336913, -350.299599299673, -350.4548051478341, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106468527E9, 0.0, 2025-02-21 12:04:24.685
43.0, -466.20470877643675, -554.6028540791012, -351.57490518456325, -358.0655015576631, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064713699E9, 0.0, 2025-02-21 12:04:24.713
43.0, -473.6321500884369, -549.8195220357738, -356.7771060229279, -356.44238497689366, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064713732E9, 0.0, 2025-02-21 12:04:24.713
44.0, -463.6279177069664, -545.1783061907627, -348.50070742098615, -346.40075359586626, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064713759E9, 0.0, 2025-02-21 12:04:24.713
44.0, -465.97657487913966, -552.1494797081687, -359.87748308619484, -353.78331610839814, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064713772E9, 0.0, 2025-02-21 12:04:24.713
45.0, -466.1822693767026, -557.2656628475524, -348.13045732537284, -355.97115758247674, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106471379E9, 0.0, 2025-02-21 12:04:24.713
45.0, -469.24150754045695, -556.5289025562815, -358.8116115988232, -362.3663865067065, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401610647138E9, 0.0, 2025-02-21 12:04:24.713
46.0, -467.4014767622575, -552.1943585076369, -360.9770136731677, -349.0112037649378, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064744196E9, 0.0, 2025-02-21 12:04:24.744
46.0, -469.3312651393935, -555.6537659666501, -355.76359313493595, -366.4391375584528, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064744222E9, 0.0, 2025-02-21 12:04:24.744
47.0, -475.76015316322446, -556.8580137523822, -355.12407024251297, -354.15356620401144, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064744244E9, 0.0, 2025-02-21 12:04:24.744
47.0, -478.58003772981465, -569.2221230058931, -367.2226465991698, -364.277475384064, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064744254E9, 0.0, 2025-02-21 12:04:24.744
48.0, -471.5864248126745, -562.3594065872021, -360.53570547839627, -362.4785835053772, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064744273E9, 0.0, 2025-02-21 12:04:24.744
48.0, -474.12955678254366, -564.5509879612364, -363.336890545208, -367.9425773406401, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106474434E9, 0.0, 2025-02-21 12:04:24.744
49.0, -476.17528205830604, -559.8274943172, -359.02852579625323, -362.70297750271857, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064772337E9, 0.0, 2025-02-21 12:04:24.772
49.0, -470.31485882773995, -557.994943338912, -362.8581833508797, -360.51887592859566, -0.43200002051889896, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064772367E9, 0.0, 2025-02-21 12:04:24.772
50.0, -474.185655281879, -564.8987986571155, -351.0288797910325, -347.58630188181996, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064773309E9, 0.0, 2025-02-21 12:04:24.773
50.0, -473.86776378564537, -557.9238852397539, -359.8139047869481, -360.67595172673464, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064773326E9, 0.0, 2025-02-21 12:04:24.773
51.0, -472.9215690968558, -565.3662861515768, -367.8172906921245, -367.063700851053, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064773346E9, 0.0, 2025-02-21 12:04:24.773
51.0, -475.2216075696051, -567.5503877256997, -366.76263890461996, -359.38194634206593, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064773356E9, 0.0, 2025-02-21 12:04:24.773
52.0, -468.0372597547248, -555.9978367625736, -356.7509267232381, -350.8624542430043, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064802349E9, 0.0, 2025-02-21 12:04:24.802
52.0, -474.4100492792204, -567.595266525168, -364.4551206319593, -377.86079202312976, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064802374E9, 0.0, 2025-02-21 12:04:24.802
53.0, -469.5967980362475, -571.997128773015, -357.3343511163257, -355.00252349395305, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064803605E9, 0.0, 2025-02-21 12:04:24.803
53.0, -470.5878715245053, -564.3602530634962, -347.27402023551986, -348.0612691761926, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064803619E9, 0.0, 2025-02-21 12:04:24.803
54.0, -466.1448703771457, -556.7458167537116, -354.31625185208395, -348.58859506994486, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106480364E9, 0.0, 2025-02-21 12:04:24.803
54.0, -468.83759834524244, -563.0138890794478, -365.8239240157418, -356.3189682783559, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064803651E9, 0.0, 2025-02-21 12:04:24.803
55.0, -473.1048241946846, -555.6575058666058, -351.2270944886841, -344.269010621123, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064832365E9, 0.0, 2025-02-21 12:04:24.832
55.0, -464.8920038919896, -552.7665632008575, -347.46101523330435, -348.80924916733056, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064832389E9, 0.0, 2025-02-21 12:04:24.832
56.0, -467.6221308596432, -564.6370056602173, -357.64476281264797, -352.81842191983014, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064833316E9, 0.0, 2025-02-21 12:04:24.833
56.0, -467.2219615643844, -562.3743661870249, -361.3323041689582, -352.579068322666, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064833329E9, 0.0, 2025-02-21 12:04:24.833
57.0, -472.0688719069585, -559.019675926771, -357.33061121637, -365.3957054708153, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064833372E9, 0.0, 2025-02-21 12:04:24.833
57.0, -470.56917202472687, -563.8740660692565, -368.8569828798063, -363.6155130919069, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064833383E9, 0.0, 2025-02-21 12:04:24.833
58.0, -468.2915729517117, -564.917498156894, -368.9990990781225, -371.67873739637434, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064862544E9, 0.0, 2025-02-21 12:04:24.862
58.0, -474.5895644770935, -562.5800606845878, -363.98763313749805, -385.01148073840886, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064862574E9, 0.0, 2025-02-21 12:04:24.862
59.0, -471.7098415112123, -567.752342323307, -366.2652322105132, -367.6920040436089, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064863704E9, 0.0, 2025-02-21 12:04:24.863
59.0, -477.8170981388539, -571.5857397778891, -373.0007920307107, -380.8751513874158, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064863718E9, 0.0, 2025-02-21 12:04:24.863
60.0, -475.64795616455376, -562.5950202844106, -363.23965314636007, -367.0674407510087, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064863738E9, 0.0, 2025-02-21 12:04:24.863
60.0, -474.8962362734601, -572.7638082639314, -366.014658913482, -369.00096902810037, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064863749E9, 0.0, 2025-02-21 12:04:24.863
61.0, -474.825178174302, -566.5967132369988, -368.1875407877378, -367.23199634905905, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064892276E9, 0.0, 2025-02-21 12:04:24.892
61.0, -474.9373751729727, -567.49802912632, -360.91343537392095, -372.63241188507527, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064892343E9, 0.0, 2025-02-21 12:04:24.892
62.0, -474.8625771738589, -571.3501260806806, -360.99197327299044, -354.2096647033468, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106489342E9, 0.0, 2025-02-21 12:04:24.893
62.0, -475.16550907026976, -568.6947971121408, -357.53630571393296, -366.3905188590288, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064893433E9, 0.0, 2025-02-21 12:04:24.893
63.0, -475.0832312712446, -565.5458013494499, -363.20973394671455, -371.60393939726055, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064893476E9, 0.0, 2025-02-21 12:04:24.893
63.0, -475.57315816543996, -559.4647240214981, -361.27620566962287, -365.82205406576395, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106489349E9, 0.0, 2025-02-21 12:04:24.893
64.0, -475.6068172650412, -559.6816382189281, -366.84491670364514, -365.00301597546786, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064922305E9, 0.0, 2025-02-21 12:04:24.922
64.0, -475.8648703619838, -569.3829387039877, -375.240992104169, -378.9977216096595, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064922337E9, 0.0, 2025-02-21 12:04:24.922
65.0, -476.1453628586605, -567.1876174299978, -360.2926119812764, -370.6278255088255, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106492367E9, 0.0, 2025-02-21 12:04:24.923
65.0, -471.8482178095728, -563.4738967739977, -365.5284719192423, -368.49608253408223, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064923688E9, 0.0, 2025-02-21 12:04:24.923
66.0, -470.46071492601186, -560.7961284057237, -357.02393942000344, -370.018221816048, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064923711E9, 0.0, 2025-02-21 12:04:24.923
66.0, -474.6793220760301, -558.1146201374941, -353.2316808649339, -361.63710601534694, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064923721E9, 0.0, 2025-02-21 12:04:24.923
67.0, -472.57375840097666, -564.5135889616795, -356.82946462230757, -355.77668278478086, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064952326E9, 0.0, 2025-02-21 12:04:24.952
67.0, -473.2245009932667, -560.0294489148073, -369.1561748762615, -375.44855655170977, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064952353E9, 0.0, 2025-02-21 12:04:24.952
68.0, -475.2926656687632, -567.7972211227752, -368.91308137914166, -369.19918372575194, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064953259E9, 0.0, 2025-02-21 12:04:24.953
68.0, -474.1594759821892, -561.2523962003179, -356.64994942443445, -364.15405868552625, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064953276E9, 0.0, 2025-02-21 12:04:24.953
69.0, -469.9296491323039, -565.1119729545899, -360.76757927564904, -358.21883745584637, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064953298E9, 0.0, 2025-02-21 12:04:24.953
69.0, -471.95293500833213, -561.3496335991658, -356.3320579282008, -353.60006101056933, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064953308E9, 0.0, 2025-02-21 12:04:24.953
70.0, -467.9961208552122, -564.2480560648255, -357.8093184106983, -361.86523991264403, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74016106498226E9, 0.0, 2025-02-21 12:04:24.982
70.0, -466.4440623736009, -556.607440455351, -358.05241190781817, -357.63541306275874, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064982283E9, 0.0, 2025-02-21 12:04:24.982
71.0, -471.13763681799173, -563.2270633769222, -357.487687014509, -355.03244269359857, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064984065E9, 0.0, 2025-02-21 12:04:24.984
71.0, -469.50330053735524, -563.892765569035, -363.46778704365715, -361.3528736187145, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064984078E9, 0.0, 2025-02-21 12:04:24.984
72.0, -471.9267557086423, -561.491749797482, -359.38755619199947, -354.92398559488356, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161064985787E9, 0.0, 2025-02-21 12:04:24.985
72.0, -470.87210392113775, -564.2704954645596, -369.0028389780782, -382.4795684684068, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7401610649858E9, 0.0, 2025-02-21 12:04:24.985
73.0, -468.53092654887587, -566.2601222409867, -363.4079486443661, -362.5496416045353, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161065013597E9, 0.0, 2025-02-21 12:04:25.013
73.0, -472.61115740053356, -565.8898721453734, -368.5203918837942, -375.78514754772186, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161065013624E9, 0.0, 2025-02-21 12:04:25.013
74.0, -478.8193913269788, -564.2592757646926, -359.95602098526433, -377.53542072698474, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161065013654E9, 0.0, 2025-02-21 12:04:25.013
74.0, -474.2978522805497, -565.990849444177, -365.16944152349606, -376.26385474205017, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161065013751E9, 0.0, 2025-02-21 12:04:25.013
75.0, -472.846771097742, -559.4759437213652, -358.0673715076409, -374.2854476654902, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161065013778E9, 0.0, 2025-02-21 12:04:25.013
75.0, -472.4166826028377, -563.7805685703643, -364.06243113661185, -362.59826030395925, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161065013791E9, 0.0, 2025-02-21 12:04:25.013
76.0, -473.5236929897219, -565.3775058514439, -369.54512447165325, -373.2906342772767, -0.43200002051889896, 0.0, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.740161065044151E9, 0.0, 2025-02-21 12:04:25.044
